aptNm,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
우미린더시그니처,2022,25.01~27.01,신규,8,12,2024,"35,000",74.3179,9,1022-1,0,,,28260,원당동, 
한신휴플러스,2007,25.01~27.01,신규,13,12,2024,"23,000",59.99,5,7,0,,,28260,가좌동, 
청라29블럭호반베르디움,2012,25.03~27.03,신규,12,12,2024,"10,000",84.9482,21,173-1,120,,,28260,청라동, 
검단신도시디에트르더힐,2022,25.01~27.01,갱신,28,12,2024,"39,000",108.5045,11,987-1,0,"38,000",,28260,원당동,사용
파라곤센트럴파크,2022,25.01~27.01,갱신,14,12,2024,"5,000",84.986,13,1276-2,121,"5,000",115,28260,당하동,사용
호반써밋1차,2021,25.02~27.02,신규,14,12,2024,"35,000",84.8981,6,1022,0,,,28260,원당동, 
검단신안인스빌어반퍼스트,2022,25.01~27.01,신규,7,12,2024,"30,000",84.7322,4,1314,0,,,28260,당하동, 
인천경서아시아드대광로제비앙,2017,25.02~27.02,신규,28,12,2024,"34,000",88.3677,4,994,0,,,28260,경서동, 
진흥1,1990,24.12~26.12,신규,2,12,2024,"9,000",45.04,2,564,0,,,28260,가정동, 
"인천가좌두산위브트레지움1,2단지",2017,25.03~27.03,갱신,12,12,2024,"31,500",69.39,10,611,0,"24,500",,28260,가좌동, 
진주3,1989,25.01~27.01,신규,12,12,2024,"12,000",59.36,1,30-86,0,,,28260,가좌동, 
청라더샵레이크파크,2013,25.02~27.02,신규,14,12,2024,"46,000",106.893,15,154-1,0,,,28260,청라동, 
청라한화꿈에그린,2012,23.01~25.02,갱신,28,12,2024,"10,000",113.7267,24,139-1,140,"10,000",130,28260,청라동, 
루원시티2차SKLeaders`VIEW,2023,25.03~27.03,갱신,11,12,2024,"3,000",84.9236,13,가-,115,"3,000",110,28260,가정동,사용
청라국제업무단지센텀대광로제비앙,2018,25.02~27.02,신규,16,12,2024,"39,000",82.9117,9,83-1,0,,,28260,청라동, 
호반베르디움앤영무예다음,2011,25.01~27.01,갱신,27,12,2024,"22,000",59.86,5,130-4,0,"21,000",,28260,청라동,사용
검단신안인스빌어반퍼스트,2022,25.01~27.01,신규,23,12,2024,"2,000",84.7322,23,1314,150,,,28260,당하동, 
청라29블럭호반베르디움,2012,25.01~27.01,신규,14,12,2024,"5,000",84.9934,13,173-1,155,,,28260,청라동, 
검단신도시디에트르더펠리체,2022,25.01~27.01,신규,30,12,2024,"5,000",75.6522,25,1318-6,140,,,28260,당하동, 
원당풍림아이원,2004,24.12~26.10,신규,12,12,2024,"3,000",84.55,2,1031,110,,,28260,당하동, 
검단신도시모아엘가그랑데,2023,25.03~27.03,신규,29,12,2024,"30,000",59.5224,16,1063,0,,,28260,원당동, 
호반베르디움앤영무예다음,2011,25.02~27.02,신규,28,12,2024,"29,000",59.86,5,130-4,0,,,28260,청라동, 
대동,1995,25.02~27.02,신규,3,12,2024,"18,000",59.91,5,285,0,,,28260,심곡동, 
검단신도시예미지트리플에듀,2022,25.02~27.02,신규,2,12,2024,"12,000",98.486,9,1014,110,,,28260,원당동, 
검단신도시대성베르힐라프리미어,2022,25.02~27.01,갱신,30,12,2024,"21,000",84.9376,20,1316-2,0,"20,000",,28260,당하동,사용
청라 엑슬루타워,2011,25.01~26.01,갱신,30,12,2024,"49,000",150.28,6,164-1,0,"49,000",,28260,청라동, 
청라롯데캐슬,2013,25.01~27.01,갱신,14,12,2024,"37,800",113.7568,18,159-1,0,"36,000",,28260,청라동,사용
힐데스하임,2011,24.12~26.12,갱신,15,12,2024,"2,000",59.9007,16,185-1,126,"2,000",120,28260,청라동,사용
검단신도시한신더휴캐널파크(THEHUECANALPARK),2021,25.01~27.01,신규,12,12,2024,"4,000",84.1588,17,1254-1,155,,,28260,당하동, 
검단신도시예미지트리플에듀,2022,25.02~27.02,신규,2,12,2024,"5,000",84.9227,19,1014,160,,,28260,원당동, 
검단신도시디에트르더힐,2022,25.02~27.02,갱신,23,12,2024,"34,650",108.5045,11,987-1,0,"33,000",,28260,원당동,사용
청라동양엔파트,2012,25.02~26.12,신규,24,12,2024,"38,000",118.8352,12,102-3,0,,,28260,청라동, 
목화,1990,24.12~27.03,신규,7,12,2024,"7,500",43.995,3,916,0,,,28260,마전동, 
우미린더헤리티지,2022,25.01~27.01,갱신,14,12,2024,"24,150",59.8229,19,1065-2,0,"23,000",,28260,원당동,사용
청라센트럴에일린의뜰,2018,25.01~27.01,신규,2,12,2024,"35,000",84.9834,13,156-1,28,,,28260,청라동, 
대우푸르지오,2013,25.02~27.02,갱신,26,12,2024,"55,000",120.315,17,150-1,0,"45,000",,28260,청라동, 
태평,1999,25.02~27.02,신규,21,12,2024,"20,000",59.97,6,820-1,0,,,28260,당하동, 
청라더샵레이크파크,2013,25.01~27.01,신규,11,12,2024,"45,000",106.893,9,154-1,0,,,28260,청라동, 
청라한라비발디,2011,25.02~27.02,신규,24,12,2024,"44,000",113.6765,13,107-1,0,,,28260,청라동, 
힐데스하임,2011,25.01~27.01,갱신,14,12,2024,"31,000",59.8871,1,185-1,0,"28,000",,28260,청라동, 
검단 양우내안애 퍼스트힐,2022,25.03~27.03,신규,31,12,2024,"2,000",59.9575,13,1131-1,90,,,28260,마전동, 
청라모아미래도,2018,25.01~26.01,신규,18,12,2024,"3,000",71.3679,24,82-1,160,,,28260,청라동, 
루원e-편한세상하늘채아파트,2010,25.01~27.01,신규,21,12,2024,"4,000",103.723,1,302-1,140,,,28260,신현동, 
우미린더시그니처,2022,25.03~27.03,신규,20,12,2024,"37,000",84.9732,10,1022-1,0,,,28260,원당동, 
검단신도시파라곤보타닉파크,2022,25.01~26.01,신규,11,12,2024,"35,000",84.3259,23,1020-1,0,,,28260,원당동, 
우미린더헤리티지,2022,25.01~27.01,갱신,14,12,2024,"26,250",84.6257,10,1065-2,0,"25,000",,28260,원당동,사용
청라디이스트,2012,25.01~27.01,신규,22,12,2024,"3,000",125.129,5,102-10,170,,,28260,청라동, 
청라국제업무단지센텀대광로제비앙,2018,24.12~26.12,갱신,19,12,2024,"25,000",82.9117,20,83-1,0,"25,000",,28260,청라동, 
검단대광로제비앙센트럴포레,2022,24.12~26.12,신규,16,12,2024,"1,000",61.8494,15,803-1,68,,,28260,불로동, 
진흥2,1990,24.12~26.12,신규,16,12,2024,"12,000",59.71,5,562-2,0,,,28260,가정동, 
청라자이,2010,25.02~27.02,신규,21,12,2024,"42,000",114.9285,3,193-1,0,,,28260,청라동, 
검단신도시디에트르더힐,2022,25.01~27.01,갱신,28,12,2024,"28,350",84.9157,4,987-1,0,"27,000",,28260,원당동,사용
청라국제업무단지센텀대광로제비앙,2018,25.01~27.01,신규,19,12,2024,"36,000",82.9117,10,83-1,0,,,28260,청라동, 
루원시티 대성베르힐,2017,25.02~27.02,갱신,23,12,2024,"26,250",84.9778,12,304-1,0,"25,000",,28260,신현동,사용
검단아이파크,2007,25.02~27.02,신규,10,12,2024,"25,700",84.2846,1,998-1,0,,,28260,마전동, 
검단 금호어울림 센트럴,2021,25.02~27.02,신규,14,12,2024,"14,000",74.84,1,1024,90,,,28260,원당동, 
동아,1999,25.01~27.01,신규,10,12,2024,"2,000",84.9,15,1003-1,120,,,28260,마전동, 
검단신도시푸르지오더베뉴,2021,24.12~26.12,신규,1,12,2024,"5,000",84.93,22,1018,150,,,28260,원당동, 
검단신안인스빌어반퍼스트,2022,25.01~27.01,갱신,16,12,2024,"2,000",84.7322,18,1314,111,"2,000",105,28260,당하동,사용
인천경서아시아드대광로제비앙,2017,25.02~27.02,신규,28,12,2024,"34,000",88.3677,4,994,0,,,28260,경서동, 
검단신안인스빌어반퍼스트,2022,25.01~27.01,신규,6,12,2024,"2,000",84.7322,2,1314,145,,,28260,당하동, 
동아,1999,24.12~26.12,신규,14,12,2024,"2,000",59.98,7,1003-1,80,,,28260,마전동, 
청라골드클래스커낼웨이,2016,25.02~27.02,신규,14,12,2024,"42,000",82.9214,6,165-7,0,,,28260,청라동, 
태평,1999,25.02~27.02,신규,17,12,2024,"20,000",59.99,5,820-1,0,,,28260,당하동, 
청라한화꿈에그린,2012,25.01~27.01,신규,18,12,2024,"40,000",136.3519,21,139-1,100,,,28260,청라동, 
청라골드클래스커낼웨이,2016,25.02~27.02,신규,31,12,2024,"40,000",82.9214,8,165-7,0,,,28260,청라동, 
인천검단엘에이치13단지,2022,22.11~25.01,갱신,31,12,2024,"6,502",46.09,3,1272-4,14,"4,102",28,28260,당하동, 
태평,1999,24.12~25.06,갱신,2,12,2024,"1,059",59.97,17,820-1,83,"1,500",74,28260,당하동, 
하나3,1993,25.02~27.02,신규,20,12,2024,"3,000",102,5,341-15,90,,,28260,가정동, 
검단신도시대방디에트르리버파크,2022,25.02~27.02,신규,15,12,2024,"40,000",84.99,4,1084-1,0,,,28260,원당동, 
검단 양우내안애 퍼스트힐,2022,25.01~27.01,신규,30,12,2024,"22,000",59.9575,1,1131-1,0,,,28260,마전동, 
루원시티 대성베르힐,2017,25.02~27.02,갱신,28,12,2024,"26,250",84.9778,6,304-1,0,"25,000",,28260,신현동,사용
청라동양엔파트,2012,25.01~27.01,신규,13,12,2024,"37,000",118.3699,17,102-3,0,,,28260,청라동, 
호반베르디움앤영무예다음,2011,25.02~27.01,신규,28,12,2024,"3,000",59.738,5,130-4,99,,,28260,청라동, 
힐데스하임,2011,25.02~27.02,신규,20,12,2024,"20,000",59.9435,18,185-1,0,,,28260,청라동, 
신안실크벨리,2004,25.02~27.02,신규,31,12,2024,"3,000",84.9922,9,1027-15,100,,,28260,당하동, 
동인스카이빌,2012,25.01~25.12,신규,30,12,2024,300,24.8,7,1092-8,38,,,28260,당하동, 
검단신도시디에트르더힐,2022,24.12~26.12,갱신,21,12,2024,"1,000",84.6755,12,987-1,136,"1,000",130,28260,원당동,사용
검단2차우방아이유쉘,2018,24.12~26.12,신규,14,12,2024,"27,500",59.9393,12,1123-1,0,,,28260,마전동, 
정아,1984,25.01~27.01,신규,14,12,2024,"1,000",63.45,5,215,40,,,28260,가좌동, 
신현대,1995,25.02~27.02,신규,23,12,2024,"19,000",84.965,20,217,0,,,28260,가좌동, 
진흥,1986,25.01~27.01,신규,17,12,2024,"8,000",54.18,3,210-6,0,,,28260,가좌동, 
검단신도시모아엘가그랑데,2023,25.01~27.01,신규,5,12,2024,"5,000",59.5224,8,1063,120,,,28260,원당동, 
원당LG자이(원당지구69BL1L),2004,25.02~27.02,신규,13,12,2024,"3,000",59.949,14,823-1,85,,,28260,원당동, 
대우푸르지오,2013,25.01~27.01,갱신,24,12,2024,"55,000",114.104,22,150-1,0,"50,000",,28260,청라동, 
대우푸르지오,2013,25.02~27.02,신규,5,12,2024,"45,000",114.104,13,150-1,0,,,28260,청라동, 
청라국제금융단지한양수자인레이크블루,2019,25.02~27.04,갱신,21,12,2024,"4,000",84.4945,5,85-1,145,"4,000",140,28260,청라동,사용
파라곤센트럴파크,2022,25.01~27.01,갱신,20,12,2024,"28,875",84.986,17,1276-2,0,"27,500",,28260,당하동,사용
검단신도시대방디에트르리버파크,2022,25.01~27.01,갱신,27,12,2024,"25,000",84.9815,8,1084-1,0,"25,000",,28260,원당동, 
검단신도시로제비앙라포레,2022,25.02~27.02,신규,22,12,2024,"30,000",84.8086,9,987,0,,,28260,원당동, 
검단신도시로제비앙라포레,2022,25.02~27.02,신규,11,12,2024,"10,000",84.8086,16,987,100,,,28260,원당동, 
신광(485),1995,25.02~27.02,신규,30,12,2024,"15,500",59.73,10,485,0,,,28260,석남동, 
한국2,1995,25.01~27.01,신규,18,12,2024,"2,000",58.32,10,302,70,,,28260,심곡동, 
검단신도시대방디에트르리버파크,2022,25.02~27.02,신규,28,12,2024,"32,000",59.9834,5,1084-1,0,,,28260,원당동, 
검단 양우내안애 퍼스트힐,2022,25.01~27.01,신규,26,12,2024,"38,000",84.9398,16,1131-1,0,,,28260,마전동, 
검단신도시모아엘가그랑데,2023,25.02~27.02,신규,31,12,2024,"32,000",59.5224,11,1063,0,,,28260,원당동, 
엘에이치웨스턴블루힐,2015,24.12~26.01,신규,23,12,2024,"4,000",74.99,1,597-2,100,,,28260,가정동, 
루원더퍼스트,2019,25.05~26.05,갱신,7,12,2024,"21,000",59.96,11,597-1,0,"21,000",,28260,가정동,사용
우미린더시그니처,2022,25.01~27.01,갱신,14,12,2024,"5,000",84.9732,23,1022-1,130,"5,000",125,28260,원당동,사용
동남,1999,24.12~26.12,신규,17,12,2024,"2,000",84.73,11,722-2,85,,,28260,금곡동, 
검단신도시디에트르더힐,2022,25.02~27.02,갱신,28,12,2024,"24,150",84.9861,7,987-1,0,"23,000",,28260,원당동,사용
청라29블럭호반베르디움,2012,24.12~26.12,신규,9,12,2024,"15,000",84.9482,21,173-1,95,,,28260,청라동, 
삼보해피하임2단지(불로지구51BL1L),2007,25.01~27.01,신규,4,12,2024,"18,000",84.9911,5,793-1,18,,,28260,불로동, 
검암역로열파크씨티푸르지오2단지,2023,25.01~27.01,신규,27,12,2024,"3,000",59.8599,12,가-,150,,,28260,백석동, 
루원e-편한세상하늘채아파트,2010,24.12~26.04,갱신,17,12,2024,"2,000",84.992,1,302-1,95,"2,000",95,28260,신현동, 
진주2,1984,25.02~27.02,신규,14,12,2024,"5,000",116.6,4,30-2,100,,,28260,가좌동, 
북청라하우스토리,2022,24.12~25.11,신규,30,12,2024,"3,000",59.9893,15,1032,100,,,28260,경서동, 
원당LG자이(원당지구69BL1L),2004,25.02~27.02,신규,31,12,2024,"22,000",59.949,5,823-1,0,,,28260,원당동, 
청라한양수자인,2011,25.02~27.02,신규,28,12,2024,"40,000",121.4449,8,102-2,0,,,28260,청라동, 
드림파크어울림1단지,2010,25.02~27.02,신규,15,12,2024,"3,000",101.9874,2,697-1,120,,,28260,왕길동, 
청라센트럴에일린의뜰,2018,25.02~27.02,신규,21,12,2024,"43,000",84.9834,16,156-1,0,,,28260,청라동, 
효정(489),1989,24.12~25.12,신규,19,12,2024,400,39.87,6,489,30,,,28260,석남동, 
"인천가좌두산위브트레지움1,2단지",2017,25.02~27.02,신규,7,12,2024,"5,000",51.57,2,611,60,,,28260,가좌동, 
퀸스타운(동성),1999,25.02~27.02,신규,28,12,2024,"15,000",59.97,7,316-1,0,,,28260,불로동, 
루원e-편한세상하늘채아파트,2010,24.12~26.04,갱신,17,12,2024,"2,000",84.992,1,302-1,95,"2,000",95,28260,신현동, 
서해그랑블,2003,24.12~26.12,신규,2,12,2024,"21,000",69.6616,12,595-3,0,,,28260,검암동, 
풍림아이원2차,2004,25.03~27.03,신규,30,12,2024,"27,000",59.94,4,501-1,0,,,28260,검암동, 
검단 금호어울림 센트럴,2021,25.02~27.02,신규,28,12,2024,"33,000",74.84,26,1024,0,,,28260,원당동, 
검단 금호어울림 센트럴,2021,25.02~27.02,신규,23,12,2024,"35,000",84.52,15,1024,0,,,28260,원당동, 
청라국제업무단지센텀대광로제비앙,2018,25.01~25.02,갱신,28,12,2024,"30,000",82.9117,11,83-1,0,"30,000",,28260,청라동, 
청라29블럭호반베르디움,2012,25.01~27.01,갱신,16,12,2024,"26,250",84.9382,8,173-1,0,"25,000",,28260,청라동,사용
검단신도시대성베르힐라프리미어,2022,25.02~27.01,갱신,30,12,2024,"21,000",84.9376,20,1316-2,0,"20,000",,28260,당하동,사용
태평샹베르1차,2005,24.12~26.12,신규,10,12,2024,"2,000",84.5496,6,722-1,100,,,28260,경서동, 
호반베르디움앤영무예다음,2011,25.02~25.03,갱신,21,12,2024,"20,000",59.86,6,130-4,0,"20,000",,28260,청라동, 
대림e-편한세상(검단2지구66BL1L),2007,25.01~27.01,갱신,31,12,2024,"23,100",84.91,3,661-1,0,"22,000",,28260,왕길동,사용
힐데스하임,2011,25.02~27.02,신규,20,12,2024,"20,000",59.9435,18,185-1,0,,,28260,청라동, 
검단신도시예미지트리플에듀,2022,25.02~26.09,신규,28,12,2024,"3,000",84.9227,22,1014,150,,,28260,원당동, 
검단신도시대성베르힐라프리미어,2022,24.12~26.12,갱신,14,12,2024,"25,200",84.9376,7,1316-2,0,"24,000",,28260,당하동,사용
월드,1998,24.12~26.12,신규,22,12,2024,500,59.73,9,308,40,,,28260,불로동, 
신영,1984,24.12~26.12,신규,28,12,2024,"7,000",48.54,4,262-1,0,,,28260,가좌동, 
현대,1998,25.02~27.02,신규,31,12,2024,"19,000",59.84,3,1004,0,,,28260,마전동, 
"인천가좌두산위브트레지움1,2단지",2017,25.02~27.02,신규,21,12,2024,"34,000",69.9,10,611,0,,,28260,가좌동, 
검단신도시대성베르힐라프리미어,2022,24.12~26.12,갱신,31,12,2024,"24,670",84.9376,16,1316-2,0,"23,500",,28260,당하동,사용
검단신도시대성베르힐라프리미어,2022,25.01~27.01,갱신,28,12,2024,"3,000",84.4003,8,1316-2,116,"3,000",110,28260,당하동,사용
검단신도시디에트르더힐,2022,25.01~27.01,갱신,14,12,2024,"25,500",76.1198,8,987-1,0,"25,500",,28260,원당동,사용
인천검단엘에이치13단지,2022,22.11~25.01,갱신,27,12,2024,"6,302",46.09,3,1272-4,15,"4,102",28,28260,당하동, 
현대,1998,24.12~26.12,신규,23,12,2024,"3,000",84.72,1,1004,100,,,28260,마전동, 
청라하우스토리커낼뷰,2011,25.01~27.01,갱신,31,12,2024,"6,000",124.209,8,155-2,150,"6,000",145,28260,청라동,사용
청라제일풍경채2차에듀앤파크,2017,25.01~27.01,신규,4,12,2024,"38,000",84.846,4,149-2,0,,,28260,청라동, 
드림파크어울림1단지,2010,25.02~27.02,신규,31,12,2024,"30,000",101.9975,13,697-1,0,,,28260,왕길동, 
이지미래지향,2008,25.02~27.02,신규,30,12,2024,"23,000",84.6592,8,928-17,0,,,28260,마전동, 
청라29블럭호반베르디움,2012,25.02~27.02,신규,28,12,2024,"38,000",84.9382,18,173-1,0,,,28260,청라동, 
인천검단엘에이치20단지,2021,24.11~27.01,갱신,31,12,2024,"3,004",21.57,14,1094,6,"2,304",10,28260,원당동, 
검단신안인스빌어반퍼스트,2022,25.02~27.01,갱신,31,12,2024,"35,000",94.955,6,1314,0,"22,000",,28260,당하동, 
가정엘에이치3단지(국민임대),2012,25.02~27.01,갱신,31,12,2024,"3,814",36.96,10,604-1,8,"2,017",15,28260,가정동, 
"인천가좌두산위브트레지움1,2단지",2017,25.02~27.02,신규,28,12,2024,"3,000",59.8,18,611,100,,,28260,가좌동, 
청라웰카운티 2차,2012,25.02~27.02,신규,28,12,2024,"7,000",120.72,22,166-1,140,,,28260,청라동, 
검단신도시모아미래도엘리트파크,2022,24.12~26.12,갱신,14,12,2024,"21,000",84.6561,15,1318-8,0,"20,000",,28260,당하동,사용
마전4차풍림아이원,2007,25.02~27.02,신규,17,12,2024,"2,000",84.325,7,1125-6,80,,,28260,마전동, 
동부,1999,25.02~27.02,신규,29,12,2024,"14,500",59.94,5,179,0,,,28260,불로동, 
진주1,1981,24.12~26.12,신규,21,12,2024,"1,000",58.36,14,30-2,50,,,28260,가좌동, 
검단신도시대성베르힐라프리미어,2022,25.01~27.01,신규,31,12,2024,"34,000",110.3995,12,1316-2,0,,,28260,당하동, 
동우2,1988,25.01~27.01,신규,28,12,2024,500,40.86,1,5-93,30,,,28260,가정동, 
인천검단엘에이치20단지,2021,24.11~27.01,갱신,26,12,2024,"1,996",36.6,12,1094,23,"3,996",18,28260,원당동, 
검단힐스테이트2차,2010,25.01~27.01,신규,17,12,2024,"3,000",123.158,1,997-1,130,,,28260,마전동, 
검단신안인스빌어반퍼스트,2022,25.02~27.02,신규,15,12,2024,"5,000",84.7322,23,1314,130,,,28260,당하동, 
